asv	coef	trait	date	nitrogen	abs_coef	rank	top1p	top100	Functional_Tax_Group
asv_000095	0.000177608764983879	VARI	Sept5	HN	0.000177608764983879	1	1	1	Acinetobacter nosocomialis
asv_000095	6.98732508922221e-10	ExG	Sept5	HN	6.98732508922221e-10	1	1	1	Acinetobacter nosocomialis
asv_000095	0.00104056995248608	MGR	Aug12	HN	0.00104056995248608	12	1	1	Acinetobacter nosocomialis
asv_000095	2.60309843161168e-05	MGR	Sept5	HN	2.60309843161168e-05	1	1	1	Acinetobacter nosocomialis
asv_000095	5.24692420654344e-10	GLI	Sept5	HN	5.24692420654344e-10	1	1	1	Acinetobacter nosocomialis
asv_000097	-5.88221534732179e-10	RGB	Sept5	HN	5.88221534732179e-10	35	1	1	Burkholderia pseudomallei
asv_000097	-3.27218121624458e-10	GLI	Sept5	HN	3.27218121624458e-10	29	1	1	Burkholderia pseudomallei
asv_000100	0.0338998888823481	Woebbecke	Sept5	HN	0.0338998888823481	15	1	1	Dyella jiangningensis
asv_000100	-4.38956304118997e-10	ExG	Sept5	HN	4.38956304118997e-10	31	1	1	Dyella jiangningensis
asv_000100	-0.000317762605871805	VARI	Aug22	HN	0.000317762605871805	27	1	1	Dyella jiangningensis
asv_000102	-1.43320294588219e-05	MGR	Sept5	HN	1.43320294588219e-05	20	1	1	Burkholderia pseudomallei
asv_000102	-7.04445710678548e-10	RGB	Sept5	HN	7.04445710678548e-10	13	1	1	Burkholderia pseudomallei
asv_000102	-3.84199412435199e-10	GLI	Sept5	HN	3.84199412435199e-10	13	1	1	Burkholderia pseudomallei
asv_000102	-8.77120594332061e-05	VARI	Sept5	HN	8.77120594332061e-05	30	1	1	Burkholderia pseudomallei
asv_000102	-7.49094415870045e-06	NGR	Sept5	HN	7.49094415870045e-06	20	1	1	Burkholderia pseudomallei
asv_000102	-5.10756180505768e-10	ExG	Sept5	HN	5.10756180505768e-10	13	1	1	Burkholderia pseudomallei
asv_000107	2.10689826424703e-05	MGR	Sept5	HN	2.10689826424703e-05	3	1	1	Acinetobacter nosocomialis
asv_000107	4.64550352399326e-10	GLI	Sept5	HN	4.64550352399326e-10	2	1	1	Acinetobacter nosocomialis
asv_000107	0.000919500731032501	VARI	Aug12	HN	0.000919500731032501	4	1	1	Acinetobacter nosocomialis
asv_000107	0.000141690946300235	VARI	Sept5	HN	0.000141690946300235	3	1	1	Acinetobacter nosocomialis
asv_000107	0.000540953231949737	NGR	Aug12	HN	0.000540953231949737	5	1	1	Acinetobacter nosocomialis
asv_000107	0.00109535675630734	MGR	Aug12	HN	0.00109535675630734	5	1	1	Acinetobacter nosocomialis
asv_000107	6.25816047163484e-10	ExG	Sept5	HN	6.25816047163484e-10	5	1	1	Acinetobacter nosocomialis
asv_000107	1.10727168450514e-05	NGR	Sept5	HN	1.10727168450514e-05	3	1	1	Acinetobacter nosocomialis
asv_000107	8.58573243707648e-10	RGB	Sept5	HN	8.58573243707648e-10	3	1	1	Acinetobacter nosocomialis
asv_000110	0.0365021190357309	Woebbecke	Sept5	HN	0.0365021190357309	10	1	1	Dyella jiangningensis
asv_000110	-0.000389306061495238	RGB	Aug22	HN	0.000389306061495238	31	1	1	Dyella jiangningensis
asv_000110	-0.000310476185912919	VARI	Aug22	HN	0.000310476185912919	29	1	1	Dyella jiangningensis
asv_000110	-0.000211144364103841	NGR	Aug22	HN	0.000211144364103841	36	1	1	Dyella jiangningensis
asv_000114	-0.00691824106599008	VEG	Aug12	HN	0.00691824106599008	18	1	1	Enterobacter
asv_000115	-4.42302570167886e-10	GLI	Sept5	HN	4.42302570167886e-10	6	1	1	Dyella jiangningensis
asv_000115	-8.30135215653469e-10	RGB	Sept5	HN	8.30135215653469e-10	5	1	1	Dyella jiangningensis
asv_000115	-9.06604417749537e-05	VARI	Sept5	HN	9.06604417749537e-05	24	1	1	Dyella jiangningensis
asv_000115	-0.000315597995119457	VARI	Aug22	HN	0.000315597995119457	28	1	1	Dyella jiangningensis
asv_000115	-6.25963616067727e-10	ExG	Sept5	HN	6.25963616067727e-10	4	1	1	Dyella jiangningensis
asv_000115	-8.43123348375287e-06	NGR	Sept5	HN	8.43123348375287e-06	11	1	1	Dyella jiangningensis
asv_000115	-1.60111352342295e-05	MGR	Sept5	HN	1.60111352342295e-05	11	1	1	Dyella jiangningensis
asv_000115	0.0324847408658261	Woebbecke	Sept5	HN	0.0324847408658261	23	1	1	Dyella jiangningensis
asv_000119	-6.47117181871892e-10	RGB	Sept5	HN	6.47117181871892e-10	17	1	1	Dyella jiangningensis
asv_000119	-4.83069090662229e-10	ExG	Sept5	HN	4.83069090662229e-10	17	1	1	Dyella jiangningensis
asv_000119	-3.41812785282582e-10	GLI	Sept5	HN	3.41812785282582e-10	24	1	1	Dyella jiangningensis
asv_000128	-8.83395698529829e-05	VARI	Sept5	HN	8.83395698529829e-05	28	1	1	Burkholderia sp 2
asv_000128	-7.12943027675422e-06	NGR	Sept5	HN	7.12943027675422e-06	31	1	1	Burkholderia sp 2
asv_000128	-1.36544527875446e-05	MGR	Sept5	HN	1.36544527875446e-05	29	1	1	Burkholderia sp 2
asv_000131	9.2998445321287e-06	NGR	Sept5	HN	9.2998445321287e-06	6	1	1	Acinetobacter nosocomialis
asv_000131	4.42774501318377e-10	ExG	Sept5	HN	4.42774501318377e-10	30	1	1	Acinetobacter nosocomialis
asv_000131	0.000120594072273343	VARI	Sept5	HN	0.000120594072273343	5	1	1	Acinetobacter nosocomialis
asv_000131	1.76985643066534e-05	MGR	Sept5	HN	1.76985643066534e-05	5	1	1	Acinetobacter nosocomialis
asv_000131	3.36531990221626e-10	GLI	Sept5	HN	3.36531990221626e-10	26	1	1	Acinetobacter nosocomialis
asv_000131	6.18919399367155e-10	RGB	Sept5	HN	6.18919399367155e-10	25	1	1	Acinetobacter nosocomialis
asv_000134	-8.52765397484112e-05	VARI	Sept5	HN	8.52765397484112e-05	33	1	1	Burkholderia sp 2
asv_000134	-6.96955445163268e-06	NGR	Sept5	HN	6.96955445163268e-06	34	1	1	Burkholderia sp 2
asv_000134	-3.17616004419532e-10	GLI	Sept5	HN	3.17616004419532e-10	35	1	1	Burkholderia sp 2
asv_000134	-1.33329502242288e-05	MGR	Sept5	HN	1.33329502242288e-05	34	1	1	Burkholderia sp 2
asv_000135	-5.8887555790137e-10	RGB	Sept5	HN	5.8887555790137e-10	33	1	1	Burkholderia pseudomallei
asv_000135	-3.20253704447094e-10	GLI	Sept5	HN	3.20253704447094e-10	34	1	1	Burkholderia pseudomallei
asv_000142	9.2632592178296e-06	NGR	Sept5	HN	9.2632592178296e-06	7	1	1	Acinetobacter nosocomialis
asv_000142	0.000120946214387909	VARI	Sept5	HN	0.000120946214387909	4	1	1	Acinetobacter nosocomialis
asv_000142	1.76057250711505e-05	MGR	Sept5	HN	1.76057250711505e-05	7	1	1	Acinetobacter nosocomialis
asv_000144	-8.78391138818844e-05	VARI	Sept5	HN	8.78391138818844e-05	29	1	1	Dyella jiangningensis
asv_000144	-8.12946084828763e-06	NGR	Sept5	HN	8.12946084828763e-06	13	1	1	Dyella jiangningensis
asv_000144	-1.54434490244506e-05	MGR	Sept5	HN	1.54434490244506e-05	13	1	1	Dyella jiangningensis
asv_000144	-8.02875813308256e-10	RGB	Sept5	HN	8.02875813308256e-10	6	1	1	Dyella jiangningensis
asv_000144	-4.27689538807682e-10	GLI	Sept5	HN	4.27689538807682e-10	7	1	1	Dyella jiangningensis
asv_000144	-6.05940528166995e-10	ExG	Sept5	HN	6.05940528166995e-10	6	1	1	Dyella jiangningensis
asv_000144	0.039660153832759	Woebbecke	Sept5	HN	0.039660153832759	5	1	1	Dyella jiangningensis
asv_000153	-9.30985873430265e-05	VARI	Sept5	HN	9.30985873430265e-05	19	1	1	Dyella jiangningensis
asv_000153	-4.47837727714694e-10	GLI	Sept5	HN	4.47837727714694e-10	4	1	1	Dyella jiangningensis
asv_000153	-1.62972538811754e-05	MGR	Sept5	HN	1.62972538811754e-05	10	1	1	Dyella jiangningensis
asv_000153	-6.362231054395e-10	ExG	Sept5	HN	6.362231054395e-10	3	1	1	Dyella jiangningensis
asv_000153	-8.36828206749015e-10	RGB	Sept5	HN	8.36828206749015e-10	4	1	1	Dyella jiangningensis
asv_000153	-8.58865443536548e-06	NGR	Sept5	HN	8.58865443536548e-06	10	1	1	Dyella jiangningensis
asv_000153	0.036068032385392	Woebbecke	Sept5	HN	0.036068032385392	14	1	1	Dyella jiangningensis
asv_000154	-3.99165893398603e-10	GLI	Sept5	HN	3.99165893398603e-10	9	1	1	Dyella jiangningensis
asv_000154	-5.65181538316277e-10	ExG	Sept5	HN	5.65181538316277e-10	10	1	1	Dyella jiangningensis
asv_000154	-7.84012561826844e-06	NGR	Sept5	HN	7.84012561826844e-06	14	1	1	Dyella jiangningensis
asv_000154	-7.43529025178069e-10	RGB	Sept5	HN	7.43529025178069e-10	10	1	1	Dyella jiangningensis
asv_000154	0.0297449106005874	Woebbecke	Sept5	HN	0.0297449106005874	30	1	1	Dyella jiangningensis
asv_000154	-1.48893757963465e-05	MGR	Sept5	HN	1.48893757963465e-05	14	1	1	Dyella jiangningensis
asv_000161	9.30407419174071e-06	NGR	Sept5	HN	9.30407419174071e-06	5	1	1	Acinetobacter nosocomialis
asv_000161	1.76951109358474e-05	MGR	Sept5	HN	1.76951109358474e-05	6	1	1	Acinetobacter nosocomialis
asv_000161	0.000116911538597055	VARI	Sept5	HN	0.000116911538597055	7	1	1	Acinetobacter nosocomialis
asv_000161	6.37718861215504e-10	RGB	Sept5	HN	6.37718861215504e-10	18	1	1	Acinetobacter nosocomialis
asv_000161	4.67927111297844e-10	ExG	Sept5	HN	4.67927111297844e-10	22	1	1	Acinetobacter nosocomialis
asv_000161	3.51099386446972e-10	GLI	Sept5	HN	3.51099386446972e-10	20	1	1	Acinetobacter nosocomialis
asv_000162	0.00738320279055978	VEG	Aug12	HN	0.00738320279055978	10	1	1	Chitinophaga eiseniae
asv_000162	0.00844816522190912	VEG	Sept5	HN	0.00844816522190912	1	1	1	Chitinophaga eiseniae
asv_000163	1.32672299250348e-05	MGR	Sept5	HN	1.32672299250348e-05	35	1	1	Stenotrophomonas pavanii
asv_000163	6.94926163506434e-06	NGR	Sept5	HN	6.94926163506434e-06	35	1	1	Stenotrophomonas pavanii
asv_000163	0.00623725484405992	VEG	Sept5	HN	0.00623725484405992	18	1	1	Stenotrophomonas pavanii
asv_000167	0.000109640837285056	VARI	Sept5	HN	0.000109640837285056	9	1	1	Acinetobacter nosocomialis
asv_000167	0.00557285460045825	VEG	Sept5	HN	0.00557285460045825	32	1	1	Acinetobacter nosocomialis
asv_000167	4.50309234293581e-10	ExG	Sept5	HN	4.50309234293581e-10	28	1	1	Acinetobacter nosocomialis
asv_000167	1.64068254636782e-05	MGR	Sept5	HN	1.64068254636782e-05	9	1	1	Acinetobacter nosocomialis
asv_000167	8.61113024341418e-06	NGR	Sept5	HN	8.61113024341418e-06	9	1	1	Acinetobacter nosocomialis
asv_000167	3.3954116121109e-10	GLI	Sept5	HN	3.3954116121109e-10	25	1	1	Acinetobacter nosocomialis
asv_000167	6.07554940920969e-10	RGB	Sept5	HN	6.07554940920969e-10	27	1	1	Acinetobacter nosocomialis
asv_000169	-0.00571427984438398	VEG	Sept5	HN	0.00571427984438398	28	1	1	Mucilaginibacter gossypii
asv_000175	3.55484186798847e-10	GLI	Sept5	HN	3.55484186798847e-10	17	1	1	Acinetobacter nosocomialis
asv_000175	1.86504515635008e-05	MGR	Sept5	HN	1.86504515635008e-05	4	1	1	Acinetobacter nosocomialis
asv_000175	0.000119136227769654	VARI	Sept5	HN	0.000119136227769654	6	1	1	Acinetobacter nosocomialis
asv_000175	9.79534115581187e-06	NGR	Sept5	HN	9.79534115581187e-06	4	1	1	Acinetobacter nosocomialis
asv_000175	4.63802516889895e-10	ExG	Sept5	HN	4.63802516889895e-10	24	1	1	Acinetobacter nosocomialis
asv_000175	6.30794865931035e-10	RGB	Sept5	HN	6.30794865931035e-10	21	1	1	Acinetobacter nosocomialis
asv_000179	0.029658861540818	Woebbecke	Sept5	HN	0.029658861540818	31	1	1	Dyella jiangningensis
asv_000182	-0.000380535787972419	RGB	Aug22	HN	0.000380535787972419	36	1	1	Chitinophaga eiseniae
asv_000182	-0.000292320203788026	ExG	Aug22	HN	0.000292320203788026	35	1	1	Chitinophaga eiseniae
asv_000183	0.00130365010033959	MGR	Aug12	HN	0.00130365010033959	3	1	1	Bacillus fumarioli
asv_000183	0.000775246317337267	ExG	Aug12	HN	0.000775246317337267	2	1	1	Bacillus fumarioli
asv_000183	-0.0953781134709587	Woebbecke	Aug22	HN	0.0953781134709587	7	1	1	Bacillus fumarioli
asv_000183	0.000531583079769924	GLI	Aug12	HN	0.000531583079769924	2	1	1	Bacillus fumarioli
asv_000183	0.00063347835746466	NGR	Aug12	HN	0.00063347835746466	3	1	1	Bacillus fumarioli
asv_000183	0.000964619303146988	VARI	Aug12	HN	0.000964619303146988	3	1	1	Bacillus fumarioli
asv_000183	-0.0093068758485758	VEG	Aug22	HN	0.0093068758485758	20	1	1	Bacillus fumarioli
asv_000183	-0.124080996289443	Woebbecke	Aug12	HN	0.124080996289443	1	1	1	Bacillus fumarioli
asv_000183	0.00102315614263622	RGB	Aug12	HN	0.00102315614263622	2	1	1	Bacillus fumarioli
asv_000184	0.0327616688606467	Woebbecke	Sept5	HN	0.0327616688606467	21	1	1	Dyella jiangningensis
asv_000189	0.000390550152453365	RGB	Aug22	HN	0.000390550152453365	29	1	1	TM7a sp 2
asv_000189	-0.0114169585622934	VEG	Aug12	HN	0.0114169585622934	1	1	1	TM7a sp 2
asv_000189	0.000295072040734433	ExG	Aug22	HN	0.000295072040734433	31	1	1	TM7a sp 2
asv_000189	-0.00940323802938963	VEG	Aug22	HN	0.00940323802938963	17	1	1	TM7a sp 2
asv_000190	9.18079409938113e-05	VARI	Sept5	HN	9.18079409938113e-05	21	1	1	Acinetobacter nosocomialis
asv_000190	7.40463877173848e-06	NGR	Sept5	HN	7.40463877173848e-06	22	1	1	Acinetobacter nosocomialis
asv_000190	1.4084646130549e-05	MGR	Sept5	HN	1.4084646130549e-05	22	1	1	Acinetobacter nosocomialis
asv_000191	0.000826225740082478	ExG	Aug12	HN	0.000826225740082478	1	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.000569876836176	RGB	Aug22	HN	0.000569876836176	3	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.000266625919437133	NGR	Aug22	HN	0.000266625919437133	6	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.00110334633162482	RGB	Aug12	HN	0.00110334633162482	1	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.000541879049704153	MGR	Aug22	HN	0.000541879049704153	8	1	1	Candidatus Udaeobacter copiosus
asv_000191	-0.0872178306829129	Woebbecke	Aug12	HN	0.0872178306829129	16	1	1	Candidatus Udaeobacter copiosus
asv_000191	5.08412549765723e-10	ExG	Sept5	HN	5.08412549765723e-10	14	1	1	Candidatus Udaeobacter copiosus
asv_000191	3.55918573695698e-10	GLI	Sept5	HN	3.55918573695698e-10	15	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.000438115754868507	ExG	Aug22	HN	0.000438115754868507	3	1	1	Candidatus Udaeobacter copiosus
asv_000191	-0.0772008102517326	Woebbecke	Aug22	HN	0.0772008102517326	24	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.00104514206078425	VARI	Aug12	HN	0.00104514206078425	2	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.000320463860249943	GLI	Aug22	HN	0.000320463860249943	2	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.000672238166915882	NGR	Aug12	HN	0.000672238166915882	1	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.000338478902957347	VARI	Aug22	HN	0.000338478902957347	17	1	1	Candidatus Udaeobacter copiosus
asv_000191	6.58153129477781e-10	RGB	Sept5	HN	6.58153129477781e-10	16	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.00138379125645511	MGR	Aug12	HN	0.00138379125645511	1	1	1	Candidatus Udaeobacter copiosus
asv_000191	-0.0337962773431644	Woebbecke	Sept5	HN	0.0337962773431644	16	1	1	Candidatus Udaeobacter copiosus
asv_000191	0.00057493914936406	GLI	Aug12	HN	0.00057493914936406	1	1	1	Candidatus Udaeobacter copiosus
asv_000192	-0.00671619954929265	VEG	Sept5	HN	0.00671619954929265	9	1	1	Mucilaginibacter gossypii
asv_000196	-0.0802933654171733	Woebbecke	Aug12	HN	0.0802933654171733	31	1	1	Bradyrhizobium elkanii
asv_000196	-0.00896526679182442	VEG	Aug12	HN	0.00896526679182442	4	1	1	Bradyrhizobium elkanii
asv_000200	-4.58866668939838e-10	GLI	Sept5	HN	4.58866668939838e-10	3	1	1	Dyella jiangningensis
asv_000200	-6.50082067520311e-10	ExG	Sept5	HN	6.50082067520311e-10	2	1	1	Dyella jiangningensis
asv_000200	0.0332893716485517	Woebbecke	Sept5	HN	0.0332893716485517	18	1	1	Dyella jiangningensis
asv_000200	-1.45424048305167e-05	MGR	Sept5	HN	1.45424048305167e-05	17	1	1	Dyella jiangningensis
asv_000200	-8.6032692400357e-10	RGB	Sept5	HN	8.6032692400357e-10	2	1	1	Dyella jiangningensis
asv_000200	-7.65839614220095e-06	NGR	Sept5	HN	7.65839614220095e-06	17	1	1	Dyella jiangningensis
asv_000203	-8.4528736202767e-05	VARI	Sept5	HN	8.4528736202767e-05	36	1	1	Mucilaginibacter gossypii
asv_000205	-4.65673016885123e-10	ExG	Sept5	HN	4.65673016885123e-10	23	1	1	Dyella jiangningensis
asv_000205	-3.30131738493192e-10	GLI	Sept5	HN	3.30131738493192e-10	27	1	1	Dyella jiangningensis
asv_000205	-6.16114402016494e-10	RGB	Sept5	HN	6.16114402016494e-10	26	1	1	Dyella jiangningensis
asv_000209	0.0331081211818802	Woebbecke	Sept5	HN	0.0331081211818802	19	1	1	Dyella jiangningensis
asv_000217	9.03044361474337e-05	VARI	Sept5	HN	9.03044361474337e-05	25	1	1	Variovorax paradoxus
asv_000217	0.00570892741965054	VEG	Sept5	HN	0.00570892741965054	29	1	1	Variovorax paradoxus
asv_000221	0.00662281990672309	VEG	Sept5	HN	0.00662281990672309	10	1	1	Chitinophaga eiseniae
asv_000227	1.35830759546615e-05	MGR	Sept5	HN	1.35830759546615e-05	30	1	1	Acinetobacter nosocomialis
asv_000227	7.13202561429197e-06	NGR	Sept5	HN	7.13202561429197e-06	30	1	1	Acinetobacter nosocomialis
asv_000227	8.98132761352302e-05	VARI	Sept5	HN	8.98132761352302e-05	27	1	1	Acinetobacter nosocomialis
asv_000229	-0.0808740942263494	Woebbecke	Aug22	HN	0.0808740942263494	15	1	1	Candidatus Udaeobacter copiosus
asv_000230	0.00946962315371289	VEG	Aug22	HN	0.00946962315371289	16	1	1	Massilia putida
asv_000230	0.00611501593719895	VEG	Sept5	HN	0.00611501593719895	21	1	1	Massilia putida
asv_000236	-0.00659146012544265	VEG	Sept5	HN	0.00659146012544265	11	1	1	Mucilaginibacter gossypii
asv_000237	0.00695450646315574	VEG	Aug12	HN	0.00695450646315574	17	1	1	Pseudoduganella
asv_000239	0.00847316084215258	VEG	Aug22	HN	0.00847316084215258	33	1	1	Dyella jiangningensis
asv_000241	0.000102646983168882	VARI	Sept5	HN	0.000102646983168882	11	1	1	Sphingomonas limnosediminicola
asv_000241	7.26142731462978e-10	RGB	Sept5	HN	7.26142731462978e-10	11	1	1	Sphingomonas limnosediminicola
asv_000241	1.43350927348169e-05	MGR	Sept5	HN	1.43350927348169e-05	19	1	1	Sphingomonas limnosediminicola
asv_000241	7.554075061687e-06	NGR	Sept5	HN	7.554075061687e-06	18	1	1	Sphingomonas limnosediminicola
asv_000241	-0.0440981770009966	Woebbecke	Sept5	HN	0.0440981770009966	1	1	1	Sphingomonas limnosediminicola
asv_000241	5.43632758213915e-10	ExG	Sept5	HN	5.43632758213915e-10	11	1	1	Sphingomonas limnosediminicola
asv_000241	3.90152457620409e-10	GLI	Sept5	HN	3.90152457620409e-10	12	1	1	Sphingomonas limnosediminicola
asv_000244	0.0328940831255806	Woebbecke	Sept5	HN	0.0328940831255806	20	1	1	Dyella jiangningensis
asv_000245	-0.0805271911867426	Woebbecke	Aug22	HN	0.0805271911867426	16	1	1	Pseudomonas parafulva
asv_000247	8.51505503591524e-05	VARI	Sept5	HN	8.51505503591524e-05	35	1	1	Acinetobacter nosocomialis
asv_000251	0.000516647644205317	MGR	Aug22	HN	0.000516647644205317	15	1	1	Dyella marensis
asv_000251	0.000322508226631664	GLI	Aug22	HN	0.000322508226631664	1	1	1	Dyella marensis
asv_000251	0.000344637386716822	VARI	Aug22	HN	0.000344637386716822	15	1	1	Dyella marensis
asv_000251	0.000594825925719074	RGB	Aug22	HN	0.000594825925719074	1	1	1	Dyella marensis
asv_000251	0.000254680445634962	NGR	Aug22	HN	0.000254680445634962	15	1	1	Dyella marensis
asv_000251	0.000420014497563595	GLI	Aug12	HN	0.000420014497563595	5	1	1	Dyella marensis
asv_000251	-0.0408296229986094	Woebbecke	Sept5	HN	0.0408296229986094	4	1	1	Dyella marensis
asv_000251	0.000813649880325674	VARI	Aug12	HN	0.000813649880325674	12	1	1	Dyella marensis
asv_000251	0.00044186722438196	ExG	Aug22	HN	0.00044186722438196	2	1	1	Dyella marensis
asv_000251	0.000817906847767901	RGB	Aug12	HN	0.000817906847767901	4	1	1	Dyella marensis
asv_000251	0.00102088750961332	MGR	Aug12	HN	0.00102088750961332	14	1	1	Dyella marensis
asv_000251	0.00059873837167499	ExG	Aug12	HN	0.00059873837167499	6	1	1	Dyella marensis
asv_000251	0.000497487959247856	NGR	Aug12	HN	0.000497487959247856	14	1	1	Dyella marensis
asv_000259	0.0070835731028924	VEG	Sept5	HN	0.0070835731028924	5	1	1	Chitinophaga eiseniae
asv_000261	0.000222914977503823	NGR	Aug22	HN	0.000222914977503823	29	1	1	Stenotrophomonas pavanii
asv_000261	0.000334645139145219	VARI	Aug22	HN	0.000334645139145219	19	1	1	Stenotrophomonas pavanii
asv_000261	0.000455634004536572	MGR	Aug22	HN	0.000455634004536572	29	1	1	Stenotrophomonas pavanii
asv_000265	-3.20685615349661e-10	GLI	Sept5	HN	3.20685615349661e-10	33	1	1	Dyella jiangningensis
asv_000265	-4.53004126600141e-10	ExG	Sept5	HN	4.53004126600141e-10	26	1	1	Dyella jiangningensis
asv_000265	-6.00342694636194e-10	RGB	Sept5	HN	6.00342694636194e-10	28	1	1	Dyella jiangningensis
asv_000274	0.000477341196659366	RGB	Aug22	HN	0.000477341196659366	11	1	1	Bacillus fumarioli
asv_000274	0.000359799162656972	ExG	Aug22	HN	0.000359799162656972	11	1	1	Bacillus fumarioli
asv_000274	-0.0361597438199901	Woebbecke	Sept5	HN	0.0361597438199901	13	1	1	Bacillus fumarioli
asv_000274	0.00025575397995296	GLI	Aug22	HN	0.00025575397995296	12	1	1	Bacillus fumarioli
asv_000278	0.000404308745624639	ExG	Aug22	HN	0.000404308745624639	4	1	1	Pseudomonas parafulva
asv_000278	0.000400101855956374	GLI	Aug12	HN	0.000400101855956374	9	1	1	Pseudomonas parafulva
asv_000278	0.000757803456847215	RGB	Aug12	HN	0.000757803456847215	9	1	1	Pseudomonas parafulva
asv_000278	0.000771497483902181	VARI	Aug12	HN	0.000771497483902181	18	1	1	Pseudomonas parafulva
asv_000278	0.000296871228325195	GLI	Aug22	HN	0.000296871228325195	4	1	1	Pseudomonas parafulva
asv_000278	-0.0934138925341972	Woebbecke	Aug22	HN	0.0934138925341972	9	1	1	Pseudomonas parafulva
